"data","BBAS3.SA_bovespa","BBDC3.SA_bovespa","BRML3.SA_bovespa","CCRO3.SA_bovespa","CPFE3.SA_bovespa","CRUZ3.SA_bovespa","CSAN3.SA_bovespa","CSNA3.SA_bovespa","CYRE3.SA_bovespa","ELET3.SA_bovespa","EMBR3.SA_bovespa","ENBR3.SA_bovespa","EVEN3.SA_bovespa","GFSA3.SA_bovespa","HGTX3.SA_bovespa","ITSA4.SA_bovespa","JBSS3.SA_bovespa","LIGT3.SA_bovespa","LREN3.SA_bovespa","MRFG3.SA_bovespa","MRVE3.SA_bovespa","NATU3.SA_bovespa","PDGR3.SA_bovespa","PETR3.SA_bovespa","POMO4.SA_bovespa","RENT3.SA_bovespa","RSID3.SA_bovespa","SBSP3.SA_bovespa","SUZB5.SA_bovespa","TBLE3.SA_bovespa","VALE3.SA_bovespa","BBAS3.SA_yahoo","BBDC3.SA_yahoo","BRML3.SA_yahoo","CCRO3.SA_yahoo","CPFE3.SA_yahoo","CRUZ3.SA_yahoo","CSAN3.SA_yahoo","CSNA3.SA_yahoo","CYRE3.SA_yahoo","ELET3.SA_yahoo","EMBR3.SA_yahoo","ENBR3.SA_yahoo","EVEN3.SA_yahoo","GFSA3.SA_yahoo","HGTX3.SA_yahoo","ITSA4.SA_yahoo","JBSS3.SA_yahoo","LIGT3.SA_yahoo","LREN3.SA_yahoo","MRFG3.SA_yahoo","MRVE3.SA_yahoo","NATU3.SA_yahoo","PDGR3.SA_yahoo","PETR3.SA_yahoo","POMO4.SA_yahoo","RENT3.SA_yahoo","RSID3.SA_yahoo","SBSP3.SA_yahoo","SUZB5.SA_yahoo","TBLE3.SA_yahoo","VALE3.SA_yahoo"
"2009-12-10",30.69,30.99,22,39.31,36.46,61.3,22.01,59.7,24.81,38.75,8.9,35.2,8.5,28.6,28,12.02,10.1,25.75,38.25,20,41.45,35.7,18.25,42.4,6.42,20.28,15.75,33.15,19.95,22,49,22.94,17.64,9.89,6.06,12.35,6.46,17.54,20.05,22.04,29.71,8.32,6.63,6.97,12.41,23.75,8.13,9.87,15.99,33.62,19.93,11.68,27.86,14.47,39.26,2.54,18.57,76.51,7.26,16.26,17.47,38.98
"2009-12-11",30.78,31.35,22.14,39.95,37.5,62.45,21.98,59.9,24.69,38.17,9.7,35.2,8.47,28.49,28.3,12.04,10.4,26,38.4,19.65,40.8,36.2,17.85,42.1,6.42,19.61,15.69,33.6,20.27,22,49.4,23.01,17.84,9.95,6.16,12.7,6.58,17.52,20.11,21.94,29.27,9.07,6.63,6.95,12.36,24,8.14,10.16,16.14,33.75,19.58,11.5,28.25,14.15,38.98,2.54,17.95,76.22,7.36,16.52,17.47,39.3
"2009-12-14",31,31,22.4,40,37.39,61.28,22.85,60.19,24.55,35.79,9.4,35.2,8.5,28.45,28.5,11.99,10.08,25.89,38.35,19.26,39.7,36.65,17.75,41.72,6.35,19.4,15.55,33.35,20.95,22.17,50.28,23.17,17.64,10.07,6.17,12.66,6.46,18.21,20.21,21.81,27.44,8.78,6.63,6.97,12.34,24.17,8.11,9.85,16.07,33.7,19.2,11.19,28.6,14.07,38.63,2.51,17.76,75.54,7.3,17.07,17.61,40
"2009-12-15",31,31.16,22.6,38.61,36,60.53,23.39,59.8,24.05,36.11,9.57,34.5,8.38,28,28.6,12.02,9.8,25.87,38.11,18.92,39,38,17.41,42.13,6.49,19.16,15.19,33.51,20.59,22.29,50.22,23.17,17.73,10.16,5.96,12.19,6.38,18.64,20.08,21.37,27.69,8.94,6.5,6.87,12.15,24.26,8.13,9.57,16.06,33.49,18.86,10.99,29.65,13.8,39.01,2.56,17.54,73.79,7.34,16.78,17.7,39.95
"2009-12-16",30.65,30.4,22.85,37.51,34.95,59.7,22.89,59.59,23.6,35.46,9.38,33.9,8.08,27.7,28.95,11.87,9.5,25.2,36.7,18.61,38.66,38.05,16.85,42.4,6.7,19.38,14.8,33.6,20.48,21.65,49.96,22.91,17.3,10.27,5.79,11.84,6.29,18.24,20.01,20.97,27.19,8.77,6.38,6.63,12.02,24.55,8.03,9.28,15.64,32.25,18.55,10.9,29.69,13.36,39.26,2.65,17.74,71.9,7.36,16.69,17.2,39.74
"2009-12-17",29.45,29.57,21.9,38.19,35.4,59.25,22.19,59.05,23.24,34.88,9.5,33.9,8.1,26.6,29,11.66,9.25,24.95,36.7,18.75,37.4,36.4,16.55,41.41,6.55,19,14.3,32.75,20.19,22.19,48.41,22.01,16.83,9.84,5.89,11.99,6.25,17.68,19.83,20.65,26.75,8.88,6.38,6.64,11.54,24.59,7.88,9.04,15.49,32.25,18.69,10.54,28.4,13.12,38.34,2.59,17.39,69.47,7.17,16.46,17.62,38.51
"2009-12-18",29.6,29.37,21.6,38.77,35.26,58.7,22.43,55.41,23.48,35,9.33,33.42,8.2,26.7,29,11.6,9.55,24.75,36.51,18.5,12.68,36.5,16.4,41.34,6.99,18.25,14.29,32.89,20.26,22,48.3,22.12,16.71,9.71,5.98,11.94,6.19,17.88,19.09,20.86,26.84,8.72,6.29,6.73,11.58,24.59,7.84,9.33,15.36,32.09,18.44,10.72,28.48,13,38.28,2.76,16.71,69.42,7.2,16.51,17.47,38.42
"2009-12-21",29.2,29.4,21.75,38.68,34.7,59,21.8,53.6,22.6,34.7,9.4,32.7,8.1,26.55,29.2,11.7,9.1,24.7,36.76,18.75,12.64,36.31,16.3,40.2,7,17.7,14.55,32.89,20.25,22,48.14,21.83,16.73,9.78,5.97,11.75,6.22,17.37,18.47,20.08,26.61,8.78,6.16,6.64,11.52,24.76,7.91,8.89,15.33,32.31,18.69,10.69,28.33,12.92,37.22,2.76,16.2,70.68,7.2,16.5,17.47,38.29
"2009-12-22",28.95,29.61,21.81,39.5,35.92,58.96,23.26,54.5,23.35,34.39,9.18,33.27,8.11,27.15,28.7,11.62,9.45,24.99,38.35,19.14,12.96,36.99,16.85,41,7.1,18,14.7,33.2,21.9,21.03,49.05,21.64,16.85,9.8,6.09,12.17,6.26,18.54,18.78,20.75,26.37,8.58,6.26,6.65,11.78,24.34,7.86,9.23,15.51,33.7,19.08,10.96,28.86,13.36,37.96,2.8,16.48,71.41,7.27,17.85,16.7,39.02
"2009-12-28",29.01,29.29,21,39.06,35.31,59.2,24.4,54.9,23.65,35.98,9.45,33.35,8.29,27.29,29.1,11.55,9.53,24.75,39.34,19.09,13.73,37,17.5,41.15,6.8,18.8,14.79,33.2,21.14,21.3,49.8,21.68,16.67,9.44,6.03,11.96,6.29,19.44,18.91,21.01,27.59,8.83,6.28,6.8,11.84,24.68,7.81,9.31,15.36,34.57,19.03,11.61,28.87,13.87,38.1,2.69,17.21,71.85,7.27,17.23,16.92,39.61
"2010-01-04",29.9,31,21.6,40.1,36.5,60.99,25.5,56.21,24.2,37.79,9.87,33.74,8.3,27.8,29.5,12.37,9.67,25.63,40.25,19.4,13.75,37.9,16.4,41.65,7.02,19.5,15.7,33.95,20.85,21.58,51.49,22.35,17.64,9.71,6.19,12.36,6.48,20.32,19.37,21.5,28.98,9.22,6.35,6.81,12.06,25.02,8.36,9.45,15.91,35.37,19.34,11.63,29.57,13,38.57,2.77,17.85,76.27,7.53,16.99,17.14,40.96
"2010-01-05",29.6,30.56,22,40.65,36.06,61.95,25.51,56.73,23.97,37.48,9.64,34,8.13,27.35,29.65,12.33,9.58,25,38.8,20.8,13.57,37.42,16.15,41.4,7.04,19.76,15.39,34,21.77,21.75,51.97,22.12,17.4,9.89,6.27,12.21,6.58,20.33,19.54,21.3,28.74,9.01,6.4,6.67,11.87,25.15,8.34,9.36,15.52,34.1,20.73,11.47,29.2,12.8,38.34,2.78,18.09,74.76,7.54,17.74,17.28,41.34
"2010-01-06",29.64,30.38,23,42,36.3,61.5,24.78,56.8,24,37,9.6,34.5,8.04,27.39,30,12.18,9.73,24.98,38.05,21.35,13.8,37.88,15.99,41.81,7.24,21.3,15.6,33.99,22,21.53,53.07,22.15,17.3,10.34,6.48,12.3,6.53,19.75,19.57,21.32,28.37,8.97,6.5,6.6,11.88,25.44,8.23,9.51,15.51,33.44,21.28,11.67,29.56,12.68,38.71,2.86,19.5,75.78,7.54,17.93,17.1,42.22
"2010-01-07",29.65,30.31,22.7,41.61,35.85,61.34,23.46,56.2,23.54,37.86,9.47,34.75,7.92,26.9,30,12.11,9.95,24.48,37.7,22.4,13.3,36.6,15.85,41.56,7.4,20.4,15.3,33.45,21.9,21.67,53.29,22.16,17.26,10.2,6.42,12.14,6.52,18.7,19.36,20.91,29.03,8.85,6.54,6.5,11.67,25.44,8.19,9.72,15.2,33.13,22.33,11.25,28.56,12.57,38.48,2.92,18.68,74.33,7.42,17.85,17.21,42.39
"2010-01-08",29.82,30.35,22.5,41.6,36.3,63.2,23.67,57.47,23.5,38.5,9.45,35.2,7.78,26.3,30.5,12.02,9.96,24,37.9,22.85,12.91,36,15.3,41.25,7.54,20.59,15.15,34.01,22,21.49,53.81,22.29,17.28,10.11,6.42,12.3,6.71,18.86,19.8,20.88,29.52,8.83,6.63,6.38,11.41,25.87,8.13,9.73,14.9,33.31,22.77,10.92,28.09,12.13,38.2,2.98,18.85,73.6,7.55,17.93,17.07,42.8
"2010-01-11",30.05,30.25,22.11,42,37.15,63.41,23.75,58.6,23.73,37.9,9.54,35.83,7.63,26.15,30.85,11.98,9.81,23.9,38.6,22.15,13.08,35.28,15.47,41.29,7.45,20.7,14.7,34.26,22.3,21.12,53.65,22.46,17.23,9.94,6.48,12.58,6.74,18.93,20.19,21.08,29.06,8.92,6.75,6.26,11.34,26.16,8.1,9.58,14.84,33.92,22.08,11.06,27.53,12.26,38.23,2.94,18.95,71.41,7.6,18.18,16.77,42.68
"2010-01-12",29.8,30.4,21.88,42,37.4,62.3,23.25,57.51,24.12,37.55,9.86,37,7.67,26.68,30.9,11.98,9.55,24.24,39.5,22,13.3,36.1,16.1,40.77,7.8,21.3,14.91,33.6,21.77,21.1,53.5,22.27,17.31,9.83,6.48,12.67,6.62,18.53,19.81,21.43,28.79,9.21,6.97,6.29,11.57,26.21,8.1,9.33,15.05,34.71,21.93,11.25,28.17,12.76,37.75,3.08,19.5,72.43,7.46,17.74,16.76,42.56
"2010-01-13",30.18,30.6,21.85,41.4,37.2,61.69,23.05,58.5,23.75,37.91,9.76,36.41,8.25,26.3,31.6,11.94,9.87,24.46,39.95,22.2,13.11,35.61,16.3,40.4,7.75,21.42,14.9,33.98,22,20.9,54.16,22.56,17.43,9.82,6.39,12.6,6.55,18.37,20.15,21.1,29.07,9.12,6.86,6.77,11.41,26.8,8.07,9.64,15.18,35.11,22.13,11.09,27.79,12.92,37.41,3.06,19.61,72.38,7.54,17.93,16.6,43.08
"2010-01-14",29.75,30.2,20.76,41.6,37.03,63.15,23.6,59,23.53,37.3,9.67,36.7,8.17,26.12,32.2,11.77,10.6,24.5,39.06,22.45,13.24,35.5,16.3,39.75,7.77,21.47,14.58,33.51,21.1,20.8,54.15,22.24,17.2,9.33,6.42,12.54,6.71,18.81,20.33,20.91,28.6,9.04,6.91,6.7,11.33,27.31,7.96,10.36,15.21,34.33,22.37,11.19,27.7,12.92,36.81,3.07,19.65,70.83,7.44,17.2,16.52,43.08
"2010-01-15",29.25,29.52,21.03,41.26,36.53,63.5,23.43,57.76,23.24,35.99,9.76,36.9,8.06,26.47,33.4,11.48,10.13,24,37.68,22.84,13,35.16,16.33,39.99,7.68,21.29,14.54,33.5,20.74,20.45,53.45,21.86,16.81,9.45,6.37,12.37,6.75,18.67,19.9,20.65,27.6,9.12,6.95,6.61,11.48,28.33,7.76,9.9,14.9,33.12,22.76,10.99,27.44,12.95,37.03,3.03,19.49,70.63,7.43,16.9,16.24,42.52
"2010-01-18",29.26,29.8,21,41.46,36,62.45,23.31,58,22.98,36,9.6,36.84,7.92,26.21,34.55,11.59,10.33,24.12,38.05,22.97,13.1,35.1,16.2,40.9,7.8,21.95,14.6,32.64,21.41,20.5,54.2,21.87,16.97,9.44,6.4,12.19,6.63,18.58,19.98,20.42,27.6,8.97,6.94,6.5,11.37,29.3,7.84,10.09,14.97,33.44,22.89,11.08,27.39,12.84,37.87,3.08,20.09,70.92,7.24,17.45,16.28,43.12
"2010-01-19",29.75,30.29,21.11,44,36.25,62.9,23.52,58.62,22.96,37.2,10.07,36.5,8.11,26.4,34.47,11.69,10.45,24.2,38.5,23.85,13.35,36.05,15.8,40.67,7.98,22,14.4,32.6,22.1,20.64,54.95,22.24,17.25,9.49,6.79,12.28,6.68,18.74,20.2,20.4,28.52,9.41,6.87,6.65,11.45,29.23,7.9,10.21,15.02,33.84,23.77,11.29,28.13,12.53,37.66,3.15,20.14,69.95,7.23,18.01,16.39,43.71
"2010-01-20",28.86,26.68,22.1,44.2,36.3,63.19,22.68,57.2,21.89,36.7,9.95,36.2,8.02,25.38,34.5,11.31,10.01,24,37.01,23,13.2,35.4,15.5,39.55,7.74,21.15,13.78,31.7,21.53,20.62,53.45,21.57,16.71,9.93,6.82,12.3,6.71,18.07,19.71,19.45,28.14,9.3,6.82,6.58,11.01,29.26,7.65,9.78,14.9,32.53,22.92,11.16,27.62,12.29,36.62,3.06,19.36,66.94,7.03,17.55,16.38,42.52
"2010-01-21",28.39,26.1,21.4,43.2,35.7,61.62,21.85,54.68,21.14,38.2,9.93,36,7.65,24.3,33.8,11.17,9.38,24.01,36.2,22.4,12.54,35,15.21,38.44,7.4,20.35,13.09,31.03,21.4,20.62,51.6,21.22,16.35,9.62,6.66,12.09,6.55,17.41,18.84,18.78,29.29,9.28,6.78,6.28,10.54,28.67,7.55,9.16,14.91,31.81,22.33,10.6,27.31,12.06,35.59,2.92,18.63,63.59,6.88,17.44,16.38,41.05
"2010-01-22",28.54,26.4,21.8,41,36.3,62.99,22.9,53.6,21.35,42,9.9,36.05,7.73,24.8,33.59,11.31,9.58,24.4,35.7,22.24,12.61,35.3,15.4,38.53,7.55,20.3,13.37,30.4,20.95,20.78,50.51,21.33,16.54,9.8,6.33,12.3,6.69,18.25,18.47,18.97,32.2,9.25,6.79,6.34,10.76,28.49,7.65,9.36,15.15,31.37,22.17,10.66,27.55,12.21,35.68,2.98,18.58,64.95,6.75,17.07,16.5,40.18
"2010-01-26",27.77,26.4,21.45,39.99,36.1,62.13,22.63,53.85,21.7,40.41,9.84,36.25,7.59,24.8,32.35,11.3,9.28,24.61,35.4,21.8,12.48,33.4,15.49,37.84,7.34,20.5,13.33,30.52,20,20.6,49.49,20.76,16.54,9.64,6.17,12.23,6.6,18.03,18.55,19.28,30.99,9.2,6.83,6.23,10.76,27.44,7.64,9.07,15.28,31.11,21.73,10.55,26.06,12.28,35.04,2.9,18.77,64.76,6.77,16.3,16.36,39.37
"2010-01-27",27.55,25.9,20.94,40.7,36.32,62.4,22.38,52.78,22.01,39.3,9.71,35.7,7.51,24.3,31.3,11.06,9.15,25.01,35.35,22.08,12.41,34.93,15.15,38,7.14,19.78,13.5,30.27,19.9,20.45,48.81,20.59,16.22,9.41,6.28,12.3,6.63,17.84,18.18,19.56,30.13,9.07,6.72,6.16,10.54,26.55,7.48,8.94,15.53,31.07,22.01,10.49,27.26,12.01,35.19,2.82,18.11,65.58,6.72,16.22,16.24,38.83
"2010-01-28",27.6,26.09,20.6,40.75,36.17,60.02,21.8,54.29,22.15,38.6,9.74,35.59,7.5,24.65,30.4,11.32,9.29,25.15,35.4,22.1,11.99,34.5,14.6,38.8,7.4,19.3,13.05,30.95,19.9,20.4,48.78,20.63,16.34,9.26,6.29,12.25,6.38,17.37,18.7,19.68,29.6,9.1,6.7,6.15,10.69,25.78,7.65,9.08,15.61,31.11,22.03,10.14,26.92,11.58,35.93,2.92,17.67,63.4,6.87,16.22,16.2,38.8
"2010-01-29",28.1,25.7,20.5,40.22,36.28,60.51,21.3,55,21.64,40.04,9.99,35.35,7.55,24.37,30.8,11.23,9.34,24.93,35.98,22.5,12.15,33.94,15.01,38.22,7.59,19.74,13.1,31.35,20.31,20.23,48.91,21,16.1,9.21,6.2,12.29,6.43,16.97,18.95,19.23,30.7,9.34,6.66,6.19,10.57,26.12,7.59,9.13,15.48,31.62,22.42,10.27,26.48,11.9,35.39,3,18.07,63.64,6.96,16.55,16.07,38.91
